HAIKU D'ETAT ^^^ TRIUMVIRATE & TOP QUALIFIED;0850717001025;25.00;1.00;0850717001025;23;LPs;GoodToGo;Decon;2004;DCN 18;HipHop/Nowe Brzmienia;LPs 12";14.06
SEGAL, KENNY ^^^ KEN CAN COOK;0850717001070;48.00;1.00;0850717001070;23;CD;GoodToGo;Decon;2008;DCN 52;HipHop/Nowe Brzmienia;ft. Aceyalone, 2Mex... / Jewel Case;24.33
KHULE, ELLAY ^^^ CALIFORMULA;0850717001131;48.00;1.00;0850717001131;23;CD;GoodToGo;Decon;2005;DCN 24 CD;HipHop/Nowe Brzmienia;ft. Aceyalone, 2Mex, Pterradacto... / Jewel Case;24.59
KHULE, ELLAY ^^^ CALIFORMULA;0850717001148;55.00;1.00;0850717001148;23;2LP;GoodToGo;Decon;2005;DCN 24 DLP;HipHop/Nowe Brzmienia;ft. Aceyalone, 2Mex, Pterradacto...;29.82
KHULE, ELLAY ^^^ WHO'S KILLING HIP-HOP ? / NEEDLE SKIPPING;0850717001179;25.00;1.00;0850717001179;23;LPEP;GoodToGo;Decon;2005;DCN 27;HipHop/Nowe Brzmienia;ft. Aceyalone / LPEP 12";14.26
LYRICS BORN ^^^ BIG MONEY TALK / THE JAM;0850717001193;25.00;1.00;0850717001193;23;LPs;GoodToGo;Decon;2005;DCN 28;HipHop/Nowe Brzmienia;LPs 12" / 33 1/3 RPM;14.06
V/A ^^^ 2K6 (The Tracks);0850717001209;48.00;2.00;0850717001209;23;CD;GoodToGo;Decon;2005;DCN 29;Rap/HipHop;Redman, RJD2, Roots, Ghostface, Aceyalone / Cardboard Slip.;24.33
V/A ^^^ 2K6 (The Tracks);0850717001216;55.00;2.00;0850717001216;23;2LP;GoodToGo;Decon;2005;DCN 29 DLP;Rap/HipHop;Redman, RJD2, Roots, Ghostface, Aceyalone...;29.73
ACEYALONE accompanied by RJD2 ^^^ MAGNIFICENT CITY;0850717001278;48.00;1.00;0850717001278;23;CD;GoodToGo;Decon;2006;DCN 34;HipHop/Nowe Brzmienia;Jewel Case;24.74
ACEYALONE accompanied by RJD3 ^^^ MAGNIFICENT CITY;0850717001285;60.00;1.00;0850717001285;23;2LP;GoodToGo;Decon;2006;DCN 34 DLP;HipHop/Nowe Brzmienia;;33.09
ACEYALONE ^^^ GRAND IMPERIAL;0850717001292;48.00;1.00;0850717001292;23;CD;GoodToGo;Decon;2006;DCN 35;HipHop/Nowe Brzmienia;ft. RJD2, Z Trip, Beat Science... / Digipack;24.59
ACEYALONE ^^^ GRAND IMPERIAL;0850717001308;55.00;1.00;0850717001308;23;2LP;GoodToGo;Decon;2006;DCN 35V;HipHop/Nowe Brzmienia;ft. RJD2, Z Trip, Beat Science...;30.24
ACEYALONE accompanied by RJD2 ^^^ SUPAHERO;0850717001339;25.00;1.00;0850717001339;23;LPs;GoodToGo;Decon;2006;DCN 37;HipHop/Nowe Brzmienia;LPs 12" / 33 1/3 RPM;14.26
RJD2 ^^^ MAGNIFICENT CITY INSTRUMENTALS;0850717001346;48.00;3.00;0850717001346;23;CD;GoodToGo;Decon;2006;DCN 38;HipHop/Nowe Brzmienia;Digipack;24.33
DAN THE AUTOMATOR presents HIEROGLYPHICS & E-40/SAN QUINN ^^^ DON'T HATE THE PLAYER / BALLER BLOCKIN';0850717001414;25.00;2.00;0850717001414;23;LPs;GoodToGo;Decon;2006;DCN 43;HipHop/Nowe Brzmienia;LPs 12" / 33 1/3 RPM;14.26
DAN THE AUTOMATOR ^^^ DAN THE AUTOMATOR presents 2K7;0850717001421;48.00;2.00;0850717001421;23;CD;GoodToGo;Decon;2006;DCN 44;HipHop/Nowe Brzmienia;ft. Fabolous, Chali 2Na, A Tribe Callest Quest / Digipack;18.55
DAN THE AUTOMATOR ^^^ DAN THE AUTOMATOR presents 2K7;0850717001438;60.00;2.00;0850717001438;23;2LP;GoodToGo;Decon;2006;DCN 44 DLP;HipHop/Nowe Brzmienia;ft. Fabolous, Chali 2Na, A Tribe Callest Quest, Mos Def...;32.53
DAN THE AUTOMATOR ^^^ DAN THE AUTOMATOR presents 2K7 Instrumentals;0850717001445;48.00;2.00;0850717001445;23;CD;GoodToGo;Decon;2006;DCN 45;HipHop/Nowe Brzmienia;Digipack;24.59
ALCHEMIST, THE ^^^ RAPPER'S BEST FRIENDS - AN INSTRUMENTALS SERIES No.5;0850717001506;48.00;1.00;0850717001506;23;CD;GoodToGo;Decon;2007;DCN 48;HipHop/Nowe Brzmienia;Digipack;24.59
Z-TRIP ^^^ ALL PRO SOUNDTRACK;0850717001520;48.00;1.00;0850717001520;23;CD;GoodToGo;Decon;2007;DCN 49;HipHop/Nowe Brzmienia;ft. Aceyalone, Deftones, Dub Trio, Rakim .. / Jewel Case;24.33
Z-TRIP ^^^ ALL PRO SOUNDTRACK;0850717001537;55.00;1.00;0850717001537;23;2LP;GoodToGo;Decon;2007;DCN 49 DLP;HipHop/Nowe Brzmienia;ft. Deftones, Rakim, Aceyalone, Slug, Dub Trio;30.24
DILATED PEOPLES ^^^ RELEASE PARTY, THE;0850717001544;48.00;1.00;0850717001544;23;CD+DVD;GoodToGo;Decon;2007;DCN 50;HipHop/Nowe Brzmienia;ft. Alchemist, Casual, PMD ... / Jewel Case;24.59
EVIDENCE ^^^ RED TAPE INSTRUMENTALS;0850717001568;48.00;1.00;0850717001568;23;CD;GoodToGo;Decon;2007;DCN 51;HipHop/Nowe Brzmienia;Jewel Case;24.59
ACEYALONE ^^^ LIGHTNING STRIKES;0850717001605;48.00;1.00;0850717001605;23;CD;GoodToGo;Decon;2007;DCN 57;HipHop/Nowe Brzmienia;ft. Chali 2Na, Bionik, J.Orah / Jewel Case;24.59
ACEYALONE ^^^ LIGHTNING STRIKES;0850717001612;55.00;1.00;0850717001612;23;2LP;GoodToGo;Decon;2007;DCN 57V;HipHop/Nowe Brzmienia;ft. Chali 2Na, Bionik, J.Orah;30.24
JURASSIC 5 ^^^ JURASSIC 5;0850717001742;50.00;3.00;0850717001742;23;2CD+DVD;GoodToGo;Decon;2008;DCN 65;Rap/HipHop;Rec.1998 / Deluxe Edit / Reissue / Digipack;24.74
88-KEYS ^^^ DEATH OF ADAM, THE;0850717001766;48.00;1.00;0850717001766;23;CD;GoodToGo;Decon;2008;DCN 66;HipHop/Nowe Brzmienia;ft. K.West, Redman, Phonte... / Digipack;24.59
EV (Evidence) ^^^ LAYOVER EP, THE;0850717001780;33.00;1.00;0850717001780;23;CD+DVD;GoodToGo;Decon;2008;DCN 68;HipHop/Nowe Brzmienia;ft. Dj Revolution, Alchemist, Krondon... / Jewel Case;16.54
ACEYALONE ^^^ ACEYALONE & THE LONELY ONES;0850717001803;35.00;1.00;0850717001803;23;CD;GoodToGo;Decon;2006;DCN 69;HipHop/Nowe Brzmienia;ft. Bionik, T.Davis, C.Travis... / Digipack;18.76
CHALI 2NA ^^^ FISH OUTTA WATER;0850717001827;48.00;2.00;0850717001827;23;CD;GoodToGo;Decon;2009;DCN 72;Rap/HipHop;ft. D.Marley, S.Marley, T.Kweli, B.Man... / Digipack;24.59
V/A ^^^ DECON presents NEVER NOT FRESH;0850717001940;43.00;1.00;0850717001940;23;CD;GoodToGo;Decon;2010;DCN 84;HipHop/Nowe Brzmienia;Aceyalone, RJD2, Jurrasic 5, Alcemist, Skillz / Digipack;22.64
ACEYALONE ^^^ HIP HIP and THE WORLD WE LIVE IN;0850717002008;35.00;1.00;0850717002008;23;CD;GoodToGo;Decon;2010;DCN 89;HipHop/Nowe Brzmienia;Rec.2002 / Reissue / Digipack;18.87
ACEYALONE ^^^ ACCEPTED ECLECTIC;0850717002015;35.00;1.00;0850717002015;23;CD;GoodToGo;Decon;2010;DCN 90;HipHop/Nowe Brzmienia;Rec.2000 / Reissue / Digipack;18.87
CHALI 2NA ^^^ FISH MARKET Part 2;0850717002053;38.00;2.00;0850717002053;23;CD;GoodToGo;Decon;2010;DCN 94;Rap/HipHop;ft. X-Clan, Fat Ray, J-Live... / Compilation / Jewel Case;18.76
RAKAA ^^^ CROWN OF THORNS;0850717002077;48.00;1.00;0850717002077;23;CD;GoodToGo;Decon;2010;DCN96;Rap/HipHop;ft. Mad Lion, KRS-One, Krondon... / Digipack;24.33
GIBBS, FREDDIE ^^^ STR8 KILLA;0850717002107;33.00;1.00;0850717002107;23;CD;GoodToGo;Decon;2010;DCN 98;Rap/HipHop;ft. Big Kill, Bun B, Chip The Rider... / Jewel Case;16.54
GANGRENE (The Alchemist + Oh No) ^^^ GUTTER WATER;0850717002152;48.00;1.00;0850717002152;23;CD;GoodToGo;Decon;2010;DCN 101;HipHop/Nowe Brzmienia;ft. Raekwon, Planet Asia, Evidence... / Digipack;24.59
LYRICS BORN ^^^ AS U WERE;0850717002183;48.00;1.00;0850717002183;23;CD;GoodToGo;Decon;2010;DCN 104;HipHop/Nowe Brzmienia;ft. Lateef, S.Sparro, J.Velarde / Digipack;24.40
V/A ^^^ DECON presents CLOSED SESSIONS - ATX;0850717002343;43.00;2.00;0850717002343;23;CD;GoodToGo;Decon;2011;DCN 111;HipHop/Nowe Brzmienia;Naledge, Kid Daytona, GLC, Rakaa, F.Gibbs / Jewel Case;20.62
KARUNESH ^^^ HEART CHAKRA MEDITATION II;0851324002023;80.00;0.00;0851324002023;23;CD;BERTUS;Karunesh Music;2008;KM002;Ambient/Elektronika;;47.29
TUNE-YARDS ^^^ BIRD BRAINS;0851431001735;73.00;0.00;0851431001735;23;LP;BERTUS;Mariage Records;2009;MAR 055;Reggae/Dub;;36.99
GRAVES, MICHALE ^^^ RETURN TO EARTH;0852215001071;35.00;0.00;0852215001071;23;CD;BERTUS;Horror High;2006;HH-1006CD;Punk/Hardcore;;20.10
HIT THE LIGHTS ^^^ THIS IS A STICK UP DON'T MAKE IT A MURDER;0852340390002;33.00;2.00;0852340390002;23;CD;PLASTIC2;Golf Records;2007;CD HOLE 172;Rock/Mocne brzmienia;;14.48
IT PREVAILS ^^^ INSPIRATION;0852340390003;13.00;0.00;0852340390003;23;CD;PLASTIC;Victory Records;2007;RR045 CD;Hardcore/Metal;;1.21
FACE TO FACE ^^^ SHOOT THE MOON;0852340390004;0.00;0.00;0852340390004;23;CD;PLASTIC;Golf Records;2006;CD HOLE 164;Punk/Rock;Definitive Collection;9.65
DEVIL WEARS PRADA THE ^^^ DEAR LOVE: A BEAUTIFUL DISCORD;0852340390005;33.00;1.00;0852340390005;23;CD;PLASTIC;Golf Records;2007;CD HOLE 163;Hardcore/Metal;;18.10
WILL HAVEN ^^^ WHVN;0852340390006;25.00;1.00;0852340390006;23;CD;PLASTIC;Golf Records;2006;CD HOLE 161;Hardcore/Punk;Rec.1997 Revelation Records;9.41
RAW POWER ^^^ SCREAMS FROM THE GUTTER AFTER YOUR BRAIN;0852340390007;33.00;1.00;0852340390007;23;CD;PLASTIC;Golf;2005;CD HOLE 142;Punk/Rock;;9.17
OCTOBER FILE ^^^ A LONG WALK ON A SHORT PIER;0852340390008;30.00;6.00;0852340390008;23;CD;PLASTIC;Golf Records;2004;CD HOLE 129;Rock/Mocne brzmienia;;4.83
KING PRAWN ^^^ SURRENDER TO THE BLENDER;0852340390009;30.00;0.00;0852340390009;23;CD;PLASTIC;Golf Records;2003;CD HOLE 113;Punk/Rock;;4.83
NORMA JEAN ^^^ BLESS THE MARTYR AND KISS THE CHILD;0852340390010;30.00;4.00;0852340390010;23;CD;PLASTIC;Golf Records;2004;CD HOLE 109;Hardcore/Punk;Rec.2002;14.48
WILL HAVEN ^^^ WILL HAVEN;0852340390011;30.00;0.00;0852340390011;23;CD;PLASTIC;Golf Records;2003;CD HOLE 106;Hardcore/Punk;Rec.1996;9.17
JESSE JAMES ^^^ PUNK SOUL BROTHERS;0852340390012;30.00;6.00;0852340390012;23;CD;PLASTIC;Golf Records;2002;CD HOLE 067;Punk/Rock;;9.17
7 SECONDS ^^^ BETTER YOUTH YEARS, THE;0852340390013;48.00;0.00;0852340390013;23;CD;PLASTIC2;BYO Records;;;Punk;;18.10
NO USE FOR A NAME ^^^ INCOGNITO;0852340390014;30.00;0.00;0852340390014;23;CD;PLASTIC;Golf Records;1990;CD HOLE 17;Punk/Rock;;9.65
SHE SAID DESTROY ^^^ TIME LIKE VINES;0852340390016;0.00;4.00;0852340390016;23;2CD;PLASTIC;;;;;;4.83
COUGAR,JOHN COCENTRATION CAMP ^^^ TOO TOUGH TO DIE;0852410000014;0.00;1.00;0852410000014;23;LP;PLASTIC;;;;;;21.72
ENGINE DOWN ^^^ S/T;0852410000015;0.00;2.00;0852410000015;23;LP;PLASTIC2;Lovitt Records;;Lov 24;;180 gram vinyl;23.17
V/A ^^^ SOMEONE GOT THEIR HEAD KICKED IN!;0852410000023;0.00;0.00;0852410000023;23;LP;PLASTIC;BYO Records;1982;BYO 001;;ADOLESCENTS, YOUTH BRIGADE, SOCIAL DISTORTION, BAD RELIGION;0.00
MEKA ^^^ HIGH HEEL SHOES;0852410000035;0.00;3.00;0852410000035;23;LPep;PLASTIC;Some Bizzare;;;Industrial;Rec.1986;12.07
BEATLES, THE ^^^ MUSIC BOX BIOGRAPHICAL COLLECTION;0852432900001;38.00;2.00;0852432900001;23;DVD;PLASTIC;Plastic Head Vision;2005;PHV 006 DVD;Rock;Dokument / 4:3 all regions/2.0 stereo/;18.10
SWAN CHRISTY ^^^ TODAY DIED YESTERDAY;0852432900019;13.00;0.00;0852432900019;23;CD;PLASTIC;Black Lotus Records;1999;BLRCD 008;Metal/Ciężkie brzmienia;DIGIPACK;1.45
SWANS ^^^ BURNING WORLD, THE;0852545003264;105.00;0.00;0852545003264;23;LP;BERTUS;Geffen Records;2014;IF26;Industrial;Rec.1989 / Reissue;79.19
CSS ^^^ PLANTA;0852914001303;48.00;10.00;0852914001303;23;CD;BACKS;SQE Music;2013;SQE 128;Avantpop;Ecopack;26.18
CSS ^^^ PLANTA;0852914001327;75.00;5.00;0852914001327;23;LP;BACKS;SQE Music;2013;SQE 128-1;Avantpop;Free MP3 Downland;42.39
CSS ^^^ I'VE SEEN YOU DRUNK GURL / FRANKIE GOES TO NORTH HOLLYWOOD;0852914001433;38.00;3.00;0852914001433;23;LPs;BACKS;SQE Music;2013;SQE 128X;Rock;LPs 12" / Gatefold;21.20
SABBATH ASSEMBLY ^^^ RESTORED TO ONE;0853559002076;63.00;0.00;0853559002076;23;CD;BERTUS;The Anja Offensive;2011;FLAME 58;Rock/Alternatywa;;38.31
PUBLIC ENEMY ^^^ FIGHT THE POWER - GREATEST HITS LIVE;0854750001103;20.00;0.00;0854750001103;23;CD+DVD;BERTUS;Titan Pyramid Records;2006;501102;Rap/HipHop;;5.51
OKAI ^^^ DEKONSTRUCTION OF THE MIND;0855052001020;55.00;6.00;0855052001020;23;CD;BACKS;Soundchron Records;2005;SCR 002;Rap/Hiphop;Produced by Ayatollah/Digipack;27.84
MARLEY, BOB & THE WAILERS ^^^ ROOTS, ROCK, REMIXED;0855345001096;75.00;0.00;0855345001096;23;CD;BERTUS;Rock River Communications;2007;R0701;Reggae/Dub;Digipack;39.53
BLACKSHAW, JAMES ^^^ LITANY OF ECHOES;0856075001783;43.00;4.00;0856075001783;23;CD;CARGO RECORDS;Tompkins Square;2008;TSQ1783;Rock/Country/Folk;Digipack;22.80
BLACKSHAW, JAMES ^^^ CELESTE;0856075001837;25.00;1.00;0856075001837;23;CD;CARGO RECORDS;Tompkins Square;2008;TSQ1837;Rock/Country/Folk;Digipack;12.77
BLACKSHAW, JAMES ^^^ SUNSHRINE;0856075001844;43.00;3.00;0856075001844;23;CD;CARGO RECORDS;Tompkins Square;2008;TSQ1844;Rock/Country/Folk;Rec. 2005 / Digipack;22.80
BLACKSHAW, JAMES ^^^ LOST PRAYERS and MOTIONLESS DANCES;0856075001851;25.00;1.00;0856075001851;23;CD;CARGO RECORDS;Tompkins Square;2008;TSQ1851;Rock/Country/Folk;Rec.2005 / Digipack;12.77
BLACKSHAW, JAMES ^^^ CLOUDS OF UNKNOWING, THE;0856075001967;25.00;1.00;0856075001967;23;CD;CARGO RECORDS;Tompkins Square;2007;TSQ1967;Rock/Country/Folk;Digipack;12.77
TODAY IS THE DAY ^^^ PAIN IS A WARNING;0856449002590;48.00;0.00;0856449002590;23;CD;PLASTIC;Black Market Acivites;2011;BMA 041CD;Hardcore/Metal;;27.87
BUJU BANTON ^^^ TOO BAD;0856481001421;35.00;3.00;0856481001421;23;CD;GoodToGo;Gargamel Music Inc.;2006;GGM004;Ragga/Dancehall;Jewel Case;18.76
BUJU BANTON ^^^ RASTA GOT SOUL;0856481001667;53.00;3.00;0856481001667;23;CD;GoodToGo;Gargamel Music Inc.;2009;GGM0166;Reggae/Dub;Digipack;30.22
BUJU BANTON ^^^ BEFORE THE DAWN;0856481001711;48.00;3.00;0856481001711;23;CD;GoodToGo;Gargamel Music Inc.;2010;GGM0171;Ragga/Dancehall;Ecopack;24.59
BURAKA SOM SISTEMA ^^^ KOMBA;0856968003009;48.00;1.00;0856968003009;23;CD;GoodToGo;Enchufada;2011;ENCD015;Elektronika;Jewel Case;24.59
M83 ^^^ OBVILION;0857970002288;85.00;0.00;0857970002288;23;CD;BERTUS;Universal Music Company;2013;0857970002288;Rock/Elektronika;Original Motion Picture Soundtrack;48.90
WINERY DOGS, THE ^^^ WINERY DOGS, THE;0858135004062;138.00;0.00;0858135004062;23;2LP;BERTUS;Loud & Proud Records;2013;0858135004062;Rock/Mocne Brzmienia;Gatefold / Free MP3 Downland;81.76
OST ^^^ TWIN PEAKS - SEASONS TWO MUSIC and MORE;0858334001183;58.00;2.00;0858334001183;23;2CD;CARGO RECORDS;Sacred Bones Records;2013;SBR SPEC 002CD;Muzyka filmowa;A.Badalamenti and D.Lunch Music / Jewel Box;31.47
DOSEONE ^^^ G IS FOR DEEP;0858454003043;53.00;2.00;0858454003043;23;CD;SRD;Anticon Records;2012;ABR 0121;HipHop/Nowe Brzmienia;Digipack;32.95
DOSEONE ^^^ G IS FOR DEEP;0858454003050;80.00;2.00;0858454003050;23;LP;SRD;Anticon Records;2012;ABR 0121V;HipHop/Nowe Brzmienia;;42.75
SERENGETI ^^^ C.A.R.;0858454003074;80.00;1.00;0858454003074;23;LP;SRD;Anticon Records;2012;ABR 0118V;HipHop/Nowe Brzmienia;;41.60
SERENGETI ^^^ C.A.R.;0858454003081;55.00;3.00;0858454003081;23;CD;SRD;Anticon Records;2012;ABR 0118;HipHop/Nowe Brzmienia;Digipack;32.31
YOUNG FATHERS ^^^ TAPE ONE;0858454003159;68.00;0.00;0858454003159;23;LP;SRD;Anticon Records;2013;ABR 0132V;HipHop/Nowe Brzmienia;;36.98
YOUNG FATHERS ^^^ TAPE TWO;0858454003166;60.00;3.00;0858454003166;23;LP;SRD;Anticon Records;2013;ABR 0134LP;HipHop/Nowe Brzmienia;;33.70
D33J ^^^ GRAVEL;0858454003180;45.00;3.00;0858454003180;23;LPEP;SRD;Anticon Records;2013;ABR 0136V;HipHop/Nowe Brzmienia;LPEP 12";25.64
SERENGETI ft. ANDERS HOLM ^^^ KENNY DENNIS LP;0858454003197;68.00;3.00;0858454003197;23;LP;SRD;Anticon Records;2013;ABR 0131V;HipHop/Nowe Brzmienia;;37.77
SERENGETI ft. ANDERS HOLM ^^^ KENNY DENNIS LP;0858454003203;53.00;3.00;0858454003203;23;CD;SRD;Anticon Records;2013;ABR 0131;HipHop/Nowe Brzmienia;Digipack;31.07
BATHS ^^^ OBSIDIAN;0858454003210;53.00;6.00;0858454003210;23;CD;SRD;Anticon Records;2013;ABR 0138;HipHop/Nowe Brzmienia;Digipack;24.17
BATHS ^^^ OBSIDIAN;0858454003227;68.00;7.00;0858454003227;23;LP;SRD;Anticon Records;2013;ABR 0138V;HipHop/Nowe Brzmienia;;37.77
YOUNG FATHERS ^^^ TAPE TWO;0858454003234;50.00;5.00;0858454003234;23;CD;SRD;Anticon Records;2013;ABR 0134;HipHop/Nowe Brzmienia;Digipack;26.72
JEL ^^^ LATE PASS;0858454003258;53.00;5.00;0858454003258;23;CD;SRD;Anticon Records;2013;ABR 0137;HipHop/Nowe Brzmienia;Ecopack;31.07
DAEDELUS ^^^ DROWN OUT;0858454003272;68.00;3.00;0858454003272;23;LP;SRD;Anticon Records;2013;ABR 0140V;Elektronika/Nowe brzmienia;;37.77
DAEDELUS ^^^ DROWN OUT;0858454003289;53.00;5.00;0858454003289;23;CD;SRD;Anticon Records;2013;ABR 0140;Elektronika/Nowe brzmienia;Digipack;31.07
BILLYLEE JANEY BAND, THE ^^^ WHAT'S YOUR TRICK;0858581022016;53.00;0.00;0858581022016;23;CD;PLASTIC;Rockadrome;2009;ROCK 0222;Rock;;25.81
CAIN ^^^ STINGER;0858581038017;65.00;0.00;0858581038017;23;CD;BERTUS;Vintage Records;2013;ROCK 038-V-2;Rock;Rec.1977;36.05
STEPSON ^^^ LOST TAPES 72-74;0858581047019;65.00;0.00;0858581047019;23;CD;BERTUS;Vintage Records;2013;ROCK 047-V-2;Rock;;36.61
FROST, BEN ^^^ THEORY OF MACHINES;0859700053928;82.00;0.00;0859700053928;23;CD;BERTUS;Bedroom Community;2006;HVALUR 2;Noise/Elektronika;Ecopack;45.73
NISKI SZUM ^^^ SONGS FROM THE WOODS;0859706216235;27.00;8.00;0859706216235;23;CD;AUDIO TONG;Audio Tong;2011;ATCD16.2011;Elektronika/Awangarda;Ecopack;16.00
CHARLES, ETIENNE ^^^ CREOLE SOUL;0859709865829;85.00;0.00;0859709865829;23;CD;BERTUS;Etienne Charles;2013;EC004;Soul/Jazz;Digipack;51.03
AGUA DE ANNIQUE ^^^ AIR;0871677300176;0.00;0.00;0871677300176;23;CD;FORESHADOW;Agua Resordings;2007;ADA 001;Rock/Mocne brzmienia;;0.00
PETER and THE TEST TUBE BABIES ^^^ A FOOT FULL OF BULLETS;0872967007237;25.00;0.00;0872967007237;23;CD;BERTUS;Locomotive Records;2005;LM215;Punk/Rock;;11.97
TIGER LILLIES, THE ^^^ BIRTHS MARRIAGES AND DEATHS;0873754000011;45.00;0.00;0873754000011;23;CD;PLASTIC2;Misery Guts Music;1994;TIGER 01;Rock/Awangarda;;20.39
TIGER LILLIES, THE ^^^ SPIT BUCKET;0873754000028;45.00;0.00;0873754000028;23;CD;PLASTIC2;Misery Guts Music;1994;TIGER 02;Rock/Awangarda;;20.39
TIGER LILLIES, THE ^^^ FARMYARD FILTH;0873754000042;48.00;1.00;0873754000042;23;CD;PLASTIC;Misery Guts Music;1997;TIGER 004;Rock/Awangarda;;27.69
TIGER LILLIES, THE ^^^ BAD BLOOD + BLASPHEMY;0873754000073;43.00;0.00;0873754000073;23;CD;PLASTIC;Misery Guts Music;1997;TIGER 07;Rock/Awangarda;;22.80
TIGER LILLIES, THE ^^^ TWO PENNY OPERA;0873754000097;45.00;0.00;0873754000097;23;CD;PLASTIC2;Misery Guts Music;2001;TIGER 009;Rock/Awangarda;;20.39
TIGER LILLIES, THE ^^^ SEA, THE;0873754000110;48.00;0.00;0873754000110;23;CD;PLASTIC;Misery Guts Music;2002;TIGER 011;Rock/Awangarda;;27.69
TIGER LILLIES, THE ^^^ PUNCH AND JUDY;0873754000134;48.00;0.00;0873754000134;23;CD;PLASTIC;Misery Guts Music;2004;TIGER 013;Rock/Awangarda;;27.87
TIGER LILLIES, THE ^^^ DEATH AND THE BIBLE;0873754000141;43.00;0.00;0873754000141;23;CD;PLASTIC;Misery Guts Music;2004;TIGER 014;Rock/Awangarda;;22.80
TIGER LILLIES, THE ^^^ URINE PALACE;0873754000158;45.00;0.00;0873754000158;23;CD;PLASTIC2;Misery Guts Music;2007;TIGER 015;Rock/Awangarda;;20.39
TIGER LILLIES, THE AND JUSTIN BOND ^^^ SINDERELLA;0873754000189;53.00;0.00;0873754000189;23;2CD;PLASTIC2;Misery Guts Music;2009;TIGER 018;Rock/Awangarda;Digipack;31.37
TIGER LILLIES, THE ^^^ FREAKSHOW;0873754000196;53.00;0.00;0873754000196;23;2CD;PLASTIC2;Misery Guts Music;2009;TIGER 019;Rock/AWangarda;Digipack;31.37
MARSALIS, BRANFORD QUARTET ^^^ FOUR MFs PLAYIN' TUNES;0874946001816;130.00;0.00;0874946001816;23;2LP;BERTUS;Marsalis Music;2012;MARS 0018;Jazz;Limited edit, 180 gr;69.17
BELLRAYS THE ^^^ HAVE A LITTLE FAITH;0875929000925;55.00;5.00;0875929000925;23;CD;BACKS;Cheap Lullabay Records;2006;CLR 009;Rock/Soul;;27.84
V/A ^^^ MY DEFINITION - NIGHTMARES ON WAX;0876492000398;13.00;0.00;0876492000398;23;CD;BERTUS;Apace Music;2006;MVD FCD 01;Nowe Brzmienia;;5.31
V/A ^^^ BRAZILLICA LOUNGE;0876492003122;18.00;0.00;0876492003122;23;3CD;BERTUS;Apache Music;2005;BARD CD 09;Nowe Brzmienia;Box 3CD;8.37
RAISON D'ETRE ^^^ METAMORPHYSES;0876543898765;60.00;0.00;0876543898765;23;CD;BERTUS;Cold Meat Industry;2006;CMI 158;Industrial;Digipack;33.48
V/A ^^^ CONGOTRONICS 2;0876623000136;43.00;0.00;0876623000136;23;CD+DVD;BERTUS;Crammed Discs;2005;CRAW 29;Jazz/Ethno;Digipack;25.45
KOCANI ORKESTAR ^^^ ALONE AT MY WEDDING;0876623002024;50.00;0.00;0876623002024;23;CD;BERTUS;Crammed Discs;2006;CRAW 25;World/Ethno;Rec.2002 / Digipack;28.24
TUXEDOMOON ^^^ BARDO HOTEL SOUNDTRACKS;0876623004028;90.00;0.00;0876623004028;23;CD;BERTUS;Crammed Discs;2006;MTM 38;Rock/Awangarda;Digipack;48.50
FLAT EARTH SOCIETY ^^^ PSYCHOSCOUT;0876623004127;43.00;0.00;0876623004127;23;CD;BERTUS;Crammed Discs;2006;CRAM 128;Jazz/Awangarda;Digipack;25.45
TUXEDOMOON ^^^ GHOST SONATA, THE;0876623005025;53.00;0.00;0876623005025;23;CD;BERTUS;Crammed Discs;1997;CBOY 1414;Rock/Alternatywa;;32.19
BALKAN BEAT BOX ^^^ NU MED;0876623005636;90.00;0.00;0876623005636;23;CD;BERTUS;Crammed Discs;2007;CRAW 38;World/Ethno;Digipack;47.57
TARAF DE HAIDOUKS ^^^ MASKARADA;0876623005643;28.00;0.00;0876623005643;23;CD;BERTUS;Crammed Discs;2007;CRAW 40;World/Ethno;Digipack;15.60
TUXEDOMOON ^^^ 7707 TM;0876623005704;150.00;0.00;0876623005704;23;BOX;BERTUS;Crammed Discs;2007;CBOY 1818;Rock/Awangarda;30 Anniversary Box / Limited 3CD + DVD;87.19
TARAF DE HAIDOUKS ^^^ MASKARADA;0876623005735;50.00;0.00;0876623005735;23;CD;BERTUS;Crammed Discs;2007;CRAW 40-F;Ethno/Folk;Digipack;26.53
BALKAN BEAT BOX ^^^ NU MADE (Remixes & Videos);0876623005803;90.00;0.00;0876623005803;23;CD+DVD;BERTUS;Crammed Discs;2008;CRAW 48;World/Ethno;Digipack;47.57
ZAZOU, HECTOR & SWARA ^^^ IN THE HOUSE OF MIRRORS;0876623005834;40.00;0.00;0876623005834;23;CD;BERTUS;Crammed Discs;2008;CRAW 47;Elektronika/Awangarda;Digipack;23.55
BOSSACUCANOVA ^^^ AO VIVO;0876623005919;43.00;0.00;0876623005919;23;CD;BERTUS;Ziriguiboom;2009;ZIR 32;Nowe Brzmienia;Ecopack;25.45
FLAT EARTH SOCIETY ^^^ CHEER ME, PERVERTS !;0876623005940;43.00;0.00;0876623005940;23;CD;BERTUS;Crammed Discs;2009;CRAM 138;Jazz/Awangarda;Digipack;25.45
BALKAN BEAT BOX ^^^ BLUE EYED BLACK BOY;0876623005964;90.00;0.00;0876623005964;23;CD;BERTUS;Crammed Discs;2010;CRAW55;World/Ethno;Digipack;50.68
